2023-01-10 15:49:23,502 - INFO: <4> [Train] Episode 10000, Step 69725: Average Return(100)=-0.05, Return=0.00, Speed=686.03 (steps/s), ETA=0.74 (mins)
2023-01-10 15:49:23,723 - INFO: <4> [Train] Episode 10100, Step 69858: Average Return(100)=-0.03, Return=0.00, Speed=685.85 (steps/s), ETA=0.73 (mins)
2023-01-10 15:49:23,956 - INFO: <4> [Train] Episode 10200, Step 70002: Average Return(100)=0.00, Return=-0.41, Speed=685.69 (steps/s), ETA=0.73 (mins)
2023-01-10 15:49:24,176 - INFO: <4> [Train] Episode 10300, Step 70141: Average Return(100)=-0.03, Return=0.00, Speed=685.57 (steps/s), ETA=0.73 (mins)
2023-01-10 15:49:24,394 - INFO: <4> [Train] Episode 10400, Step 70279: Average Return(100)=-0.07, Return=0.00, Speed=685.46 (steps/s), ETA=0.72 (mins)
2023-01-10 15:49:24,603 - INFO: <4> [Train] Episode 10500, Step 70399: Average Return(100)=-0.00, Return=0.00, Speed=685.23 (steps/s), ETA=0.72 (mins)
2023-01-10 15:49:24,857 - INFO: <4> [Train] Episode 10600, Step 70544: Average Return(100)=-0.06, Return=0.00, Speed=684.96 (steps/s), ETA=0.72 (mins)
2023-01-10 15:49:25,097 - INFO: <4> [Train] Episode 10700, Step 70681: Average Return(100)=-0.02, Return=-0.33, Speed=684.69 (steps/s), ETA=0.71 (mins)
2023-01-10 15:49:25,320 - INFO: <4> [Train] Episode 10800, Step 70807: Average Return(100)=-0.02, Return=0.00, Speed=684.43 (steps/s), ETA=0.71 (mins)
2023-01-10 15:49:25,501 - INFO: <4> [Train] Episode 10900, Step 70919: Average Return(100)=-0.00, Return=0.00, Speed=684.31 (steps/s), ETA=0.71 (mins)
2023-01-10 15:49:25,711 - INFO: <4> [Train] Episode 11000, Step 71035: Average Return(100)=0.00, Return=0.00, Speed=684.05 (steps/s), ETA=0.71 (mins)
2023-01-10 15:49:25,918 - INFO: <4> [Train] Episode 11100, Step 71149: Average Return(100)=-0.03, Return=-0.55, Speed=683.78 (steps/s), ETA=0.70 (mins)
2023-01-10 15:49:26,109 - INFO: <4> [Train] Episode 11200, Step 71256: Average Return(100)=-0.00, Return=0.00, Speed=683.56 (steps/s), ETA=0.70 (mins)
2023-01-10 15:49:26,292 - INFO: <4> [Train] Episode 11300, Step 71358: Average Return(100)=0.00, Return=0.00, Speed=683.34 (steps/s), ETA=0.70 (mins)
2023-01-10 15:49:26,475 - INFO: <4> [Train] Episode 11400, Step 71464: Average Return(100)=-0.00, Return=0.00, Speed=683.16 (steps/s), ETA=0.70 (mins)
2023-01-10 15:49:26,665 - INFO: <4> [Train] Episode 11500, Step 71572: Average Return(100)=-0.02, Return=0.00, Speed=682.94 (steps/s), ETA=0.69 (mins)
2023-01-10 15:49:26,856 - INFO: <4> [Train] Episode 11600, Step 71680: Average Return(100)=0.00, Return=0.00, Speed=682.73 (steps/s), ETA=0.69 (mins)
2023-01-10 15:49:27,026 - INFO: <4> [Train] Episode 11700, Step 71782: Average Return(100)=0.00, Return=0.00, Speed=682.60 (steps/s), ETA=0.69 (mins)
2023-01-10 15:49:27,227 - INFO: <4> [Train] Episode 11800, Step 71901: Average Return(100)=-0.01, Return=0.00, Speed=682.43 (steps/s), ETA=0.69 (mins)
2023-01-10 15:49:27,427 - INFO: <4> [Train] Episode 11900, Step 72020: Average Return(100)=-0.02, Return=0.00, Speed=682.27 (steps/s), ETA=0.68 (mins)
2023-01-10 15:49:27,674 - INFO: <4> [Train] Episode 12000, Step 72175: Average Return(100)=-0.03, Return=0.00, Speed=682.14 (steps/s), ETA=0.68 (mins)
2023-01-10 15:49:27,847 - INFO: <4> [Train] Episode 12100, Step 72275: Average Return(100)=0.00, Return=0.00, Speed=681.96 (steps/s), ETA=0.68 (mins)
2023-01-10 15:49:28,024 - INFO: <4> [Train] Episode 12200, Step 72385: Average Return(100)=0.00, Return=0.00, Speed=681.86 (steps/s), ETA=0.67 (mins)
2023-01-10 15:49:28,206 - INFO: <4> [Train] Episode 12300, Step 72489: Average Return(100)=0.00, Return=0.00, Speed=681.67 (steps/s), ETA=0.67 (mins)
2023-01-10 15:49:28,424 - INFO: <4> [Train] Episode 12400, Step 72605: Average Return(100)=-0.00, Return=0.00, Speed=681.37 (steps/s), ETA=0.67 (mins)
2023-01-10 15:49:28,629 - INFO: <4> [Train] Episode 12500, Step 72709: Average Return(100)=0.00, Return=0.00, Speed=681.03 (steps/s), ETA=0.67 (mins)
2023-01-10 15:49:28,828 - INFO: <4> [Train] Episode 12600, Step 72828: Average Return(100)=-0.01, Return=0.00, Speed=680.87 (steps/s), ETA=0.67 (mins)
2023-01-10 15:49:29,040 - INFO: <4> [Train] Episode 12700, Step 72953: Average Return(100)=-0.00, Return=-0.87, Speed=680.70 (steps/s), ETA=0.66 (mins)
2023-01-10 15:49:29,242 - INFO: <4> [Train] Episode 12800, Step 73074: Average Return(100)=-0.03, Return=0.00, Speed=680.54 (steps/s), ETA=0.66 (mins)
2023-01-10 15:49:29,414 - INFO: <4> [Train] Episode 12900, Step 73174: Average Return(100)=0.00, Return=0.00, Speed=680.38 (steps/s), ETA=0.66 (mins)
2023-01-10 15:49:29,615 - INFO: <4> [Train] Episode 13000, Step 73299: Average Return(100)=-0.00, Return=0.00, Speed=680.28 (steps/s), ETA=0.65 (mins)
2023-01-10 15:49:29,792 - INFO: <4> [Train] Episode 13100, Step 73403: Average Return(100)=0.00, Return=0.00, Speed=680.12 (steps/s), ETA=0.65 (mins)
2023-01-10 15:49:29,981 - INFO: <4> [Train] Episode 13200, Step 73516: Average Return(100)=-0.01, Return=0.00, Speed=679.98 (steps/s), ETA=0.65 (mins)
2023-01-10 15:49:30,158 - INFO: <4> [Train] Episode 13300, Step 73620: Average Return(100)=0.00, Return=0.00, Speed=679.83 (steps/s), ETA=0.65 (mins)
2023-01-10 15:49:30,331 - INFO: <4> [Train] Episode 13400, Step 73724: Average Return(100)=0.00, Return=0.00, Speed=679.70 (steps/s), ETA=0.64 (mins)
2023-01-10 15:49:30,563 - INFO: <4> [Train] Episode 13500, Step 73865: Average Return(100)=0.03, Return=0.00, Speed=679.55 (steps/s), ETA=0.64 (mins)
2023-01-10 15:49:30,740 - INFO: <4> [Train] Episode 13600, Step 73965: Average Return(100)=0.00, Return=0.00, Speed=679.36 (steps/s), ETA=0.64 (mins)
2023-01-10 15:49:30,943 - INFO: <4> [Train] Episode 13700, Step 74082: Average Return(100)=0.01, Return=0.00, Speed=679.17 (steps/s), ETA=0.64 (mins)
2023-01-10 15:49:31,121 - INFO: <4> [Train] Episode 13800, Step 74182: Average Return(100)=0.00, Return=0.00, Speed=678.98 (steps/s), ETA=0.63 (mins)
2023-01-10 15:49:31,293 - INFO: <4> [Train] Episode 13900, Step 74282: Average Return(100)=0.00, Return=0.00, Speed=678.83 (steps/s), ETA=0.63 (mins)
2023-01-10 15:49:31,465 - INFO: <4> [Train] Episode 14000, Step 74384: Average Return(100)=0.00, Return=0.00, Speed=678.69 (steps/s), ETA=0.63 (mins)
